,name,surname,salary
3314,John,White,3000
3315,Xico,Red,5750
3316,John,Cave,3000
3317,Henry,Goodman,6750
3318,Roger,White,5750
3319,Mike,White,5250
3320,Roger,Feynman,4500
3321,Roger,White,6750
3322,Xico,White,3000
3323,Mike,Feynman,4500
3324,John,Red,5750
3325,Roger,Feynman,4250
3326,Roger,Cave,3000
3327,John,Feynman,5750
3328,Henry,Cave,6750
3329,Henry,White,4500
3330,Xico,Red,5250
3331,Xico,Cave,5750
3332,Mike,Goodman,3000
3333,Roger,Goodman,3000
3334,Mike,Goodman,3000
3335,Henry,Feynman,5250
3336,Mike,White,5750
3337,Henry,Feynman,4500
3338,Mike,White,3750
3339,John,Red,4500
3340,Roger,Goodman,3750
3341,Mike,Cave,6750
3342,Xico,Feynman,5750
3343,Mike,Cave,4500
3344,Henry,Red,3750
3345,Henry,Red,4250
3346,Xico,Feynman,3750
3347,Henry,Red,3750
3348,Mike,Cave,5750
3349,Mike,Red,4250
3350,Mike,Cave,3000
3351,Roger,Cave,5750
3352,Mike,Red,5750
3353,Xico,Cave,4500
3354,John,Goodman,5750
3355,Henry,Feynman,4500
3356,John,Goodman,5250
3357,Roger,Feynman,5750
3358,Xico,Goodman,5750
3359,John,Feynman,5250
3360,Henry,Goodman,5250
3361,Henry,Red,5750
3362,Roger,White,4500
3363,Roger,Feynman,4500
3364,Roger,Cave,3750
3365,Mike,Feynman,5750
3366,John,Goodman,3750
3367,Henry,Red,4250
3368,Mike,Feynman,6750
3369,Roger,Feynman,5750
3370,Xico,Goodman,5750
3371,Henry,White,5750
3372,Roger,Goodman,4500
3373,Mike,Feynman,5750
3374,Mike,Red,3000
3375,John,Red,5250
3376,John,Feynman,4500
3377,Roger,Goodman,4500
3378,Xico,Feynman,5750
3379,Roger,Cave,4250
3380,John,White,4250
3381,Xico,White,3750
3382,Roger,Cave,5250
3383,Mike,Feynman,4500
3384,Roger,Red,4500
3385,Roger,White,5750
3386,Xico,Cave,3000
3387,Roger,Feynman,5250
3388,John,Cave,5250
3389,John,Cave,4250
3390,Mike,Goodman,4250
3391,Mike,Cave,5750
3392,Roger,White,5750
3393,John,White,4500
3394,Xico,Red,5250
3395,Roger,Red,5750
3396,Mike,Cave,5250
3397,Xico,Goodman,3000
3398,Mike,Red,3750
3399,Henry,White,3000
3400,Mike,Red,4500
3401,Xico,Red,4500
3402,Mike,White,6750
3403,Henry,Goodman,5250
3404,John,White,5750
3405,Mike,Goodman,3750
3406,Henry,Cave,5750
3407,John,Red,4500
3408,Roger,Cave,3000
3409,Henry,Goodman,5250
3410,Roger,Cave,5750
3411,Xico,Cave,6750
3412,Xico,White,5750
3413,Roger,Feynman,4500
3414,Mike,Red,4500
3415,Roger,Goodman,4500
3416,John,Cave,5250
3417,Henry,White,3000
3418,John,Goodman,6750
3419,Henry,Feynman,3000
3420,Xico,Cave,5750
3421,Henry,Feynman,4250
3422,Roger,Goodman,5750
3423,Roger,White,4500
3424,Roger,Red,3750
3425,Mike,White,6750
3426,Roger,Feynman,3750
3427,Henry,Goodman,4500
3428,Roger,White,4250
3429,John,Red,3000
3430,Mike,Goodman,4250
3431,Xico,Cave,4500
3432,Henry,Feynman,3000
3433,Roger,Cave,4500
3434,Roger,Cave,4500
3435,John,Red,4500
3436,Henry,White,3750
3437,Xico,Cave,3000
3438,Roger,Red,5750
3439,Henry,White,3000
3440,Xico,Cave,3750
3441,Xico,Goodman,5750
3442,Henry,Feynman,3750
3443,Henry,Feynman,6750
3444,Xico,White,4250
3445,John,Feynman,3750
3446,Roger,White,4250
3447,Roger,Cave,5750
3448,Mike,Cave,3000
3449,Henry,White,3750
3450,Mike,Feynman,4500
3451,Mike,Cave,6750
3452,Henry,Feynman,6750
3453,John,Cave,4250
3454,Mike,Red,5250
3455,John,Feynman,5750
3456,Mike,Red,3000
3457,Roger,Goodman,4500
3458,Mike,Cave,5250
3459,John,Feynman,5750
3460,John,White,3000
3461,Mike,White,5750
3462,John,Feynman,4500
3463,Roger,Feynman,4250
3464,Mike,Red,3750
3465,Roger,White,6750
3466,Henry,Feynman,3000
3467,Mike,Red,3750
3468,Henry,Cave,4500
3469,Xico,White,4500
3470,Henry,White,3750
3471,Xico,Red,4250
3472,Xico,Goodman,4500
3473,Mike,Red,4500
3474,Roger,Cave,5750
3475,John,Feynman,3000
3476,Roger,Goodman,4250
3477,Henry,White,4500
3478,Henry,Goodman,4500
3479,John,White,5250
3480,Henry,Goodman,4500
3481,Mike,Goodman,5250
3482,Xico,Goodman,4500
3483,Roger,Feynman,5750
3484,Mike,Cave,4500
3485,Xico,Cave,5750
3486,Mike,Cave,5750
3487,Mike,White,5250
3488,John,Feynman,4500
3489,Roger,White,3000
3490,Mike,Feynman,3750
3491,Xico,Red,5750
3492,Henry,White,4500
3493,John,Feynman,3750
3494,Roger,Cave,5750
3495,Roger,Red,3750
3496,Henry,White,5750
3497,Mike,Red,3750
3498,John,Red,3000
3499,Henry,Goodman,4500
3500,Xico,Goodman,3000
3501,Xico,Goodman,3000
3502,John,White,4250
3503,Roger,Feynman,4500
3504,Mike,Red,4500
3505,Xico,Cave,5750
3506,Mike,White,5750
3507,Henry,Goodman,6750
3508,Xico,White,4500
3509,Henry,Cave,5750
3510,Roger,White,5750
3511,Roger,Cave,3750
3512,Xico,Goodman,4250
3513,John,Goodman,4500
3514,Xico,Goodman,3750
3515,Mike,Feynman,6750
3516,Roger,Feynman,4250
3517,Henry,White,6750
3518,John,Feynman,4250
3519,Roger,White,5750
3520,Roger,Feynman,3000
3521,Xico,Goodman,5750
3522,Henry,Goodman,4250
3523,Roger,Cave,4500
3524,Mike,Red,3000
3525,Xico,Red,3000
3526,Roger,White,3750
3527,Mike,White,3000
3528,Xico,Cave,4500
3529,Roger,Goodman,5750
3530,John,Red,5750
3531,John,Cave,4250
3532,Roger,Feynman,3000
3533,Henry,Red,5750
3534,Roger,Cave,5750
3535,John,Goodman,3000
3536,Mike,White,3750
3537,Xico,Red,5250
3538,John,Feynman,5750
3539,Roger,Feynman,3000
3540,Mike,Cave,3000
3541,Roger,Goodman,4250
3542,Mike,Cave,3000
3543,Mike,Red,3000
3544,Mike,Cave,4500
3545,Xico,Goodman,5750
3546,Henry,Goodman,3000
3547,Henry,Red,4500
3548,Roger,Goodman,4500
3549,John,White,4250
3550,Henry,Goodman,3000
3551,Xico,White,3750
3552,Xico,Red,4500
3553,Mike,Cave,5250
3554,Henry,Goodman,3000
3555,Roger,Red,4250
3556,Mike,Cave,4500
3557,Xico,Red,6750
3558,Roger,Red,3750
3559,John,Feynman,3750
3560,Roger,Goodman,4500
3561,Henry,Cave,6750
3562,Henry,Goodman,3000
3563,Xico,White,6750
3564,Xico,Feynman,3750
3565,Roger,Goodman,4500
3566,Henry,Goodman,6750
3567,Xico,Goodman,5250
3568,Mike,Cave,4500
3569,Henry,Feynman,3750
3570,Henry,Goodman,4500
3571,Roger,White,3750
3572,Xico,Goodman,4500
3573,Roger,Feynman,4250
3574,John,Cave,5750
3575,Roger,White,5250
3576,Roger,Feynman,4250
3577,Mike,Goodman,5250
3578,Mike,Cave,4500
3579,Roger,Red,6750
3580,Henry,White,4500
3581,Roger,Feynman,3750
3582,Mike,Cave,4500
3583,Henry,Red,5250
3584,Henry,Goodman,5750
3585,Mike,White,5250
3586,Mike,Red,5750
3587,John,Red,6750
3588,Xico,Cave,4500
3589,Xico,White,3000
3590,John,White,5750
3591,Xico,Red,4250
3592,Xico,Red,5250
3593,Xico,White,5750
3594,Roger,Red,5750
3595,Xico,Goodman,5750
3596,Roger,Feynman,4500
3597,Henry,White,5750
3598,Mike,Red,4500
3599,Xico,Feynman,5250
3600,Mike,Cave,5750
3601,Xico,Cave,5750
3602,John,Goodman,6750
3603,John,Feynman,6750
3604,Xico,Cave,5250
3605,Xico,Goodman,4500
3606,Mike,White,5750
3607,Mike,Goodman,6750
3608,John,White,4250
3609,Xico,White,4250
3610,Mike,White,4500
3611,Henry,Red,3750
3612,Xico,White,5750
3613,Mike,White,5250
3614,John,Goodman,6750
3615,Xico,Cave,3000
3616,Henry,Red,5250
3617,Henry,Red,3000
3618,Henry,White,4500
3619,Xico,Feynman,5250
3620,Mike,Cave,6750
3621,Xico,White,3000
3622,Xico,Red,4500
3623,Roger,White,6750
3624,Roger,Feynman,4500
3625,John,Red,4250
3626,Henry,White,4250
3627,Roger,White,4250
3628,Mike,Red,3750
3629,Xico,Cave,5750
3630,Xico,White,6750
3631,Mike,Goodman,3000
3632,Mike,Cave,5750
3633,John,White,3000
3634,Mike,Cave,3000
3635,Roger,Cave,6750
3636,Henry,Cave,4500
3637,John,Feynman,3000
3638,Mike,Goodman,6750
3639,Xico,White,5750
3640,Henry,Red,5750
3641,Henry,White,4500
3642,John,White,3000
3643,Henry,Cave,3000
3644,Henry,Goodman,6750
3645,Roger,Red,5250
3646,Roger,White,3000
3647,Henry,Cave,6750
3648,Henry,Goodman,4500
3649,Henry,White,4500
3650,John,Goodman,3000
3651,Xico,Red,4250
3652,Henry,Feynman,5750
3653,Henry,White,3000
3654,Henry,Red,4500
3655,Xico,White,4250
3656,Xico,Feynman,4500
3657,Xico,Feynman,6750
3658,Roger,Feynman,4500
3659,John,Feynman,3750
3660,Mike,Goodman,3000
3661,Xico,Feynman,3750
3662,Xico,Cave,5250
3663,Mike,White,4500
3664,Henry,Red,4500
3665,Xico,White,5750
3666,Henry,Red,4500
3667,John,Goodman,5750
3668,Roger,Goodman,3000
3669,Mike,White,6750
3670,John,Red,4500
3671,Roger,Feynman,3000
3672,Roger,Red,4250
3673,Henry,Red,5250
3674,John,White,5250
3675,Henry,Goodman,5250
3676,John,Red,4250
3677,Henry,Goodman,6750
3678,John,Red,3000
3679,Mike,Feynman,4500
3680,John,Red,3000
3681,Henry,Cave,5750
3682,Henry,Feynman,4500
3683,Xico,Goodman,5750
3684,Roger,White,5750
3685,Henry,Goodman,3000
3686,Roger,White,5750
3687,Henry,White,6750
3688,Xico,Feynman,3000
3689,John,Goodman,3000
3690,Mike,Cave,5750
3691,Roger,Goodman,4250
3692,Henry,Goodman,5750
3693,Roger,White,6750
3694,John,Goodman,5750
3695,Xico,Cave,4500
3696,Henry,White,3000
3697,Roger,White,5750
3698,Xico,White,4500
3699,Xico,Goodman,4250
3700,Xico,Red,4500
3701,John,Red,5750
3702,John,Goodman,6750
3703,Henry,Goodman,3750
3704,Roger,White,4500
3705,Xico,Feynman,5250
3706,Henry,Cave,5750
3707,Mike,Feynman,5250
3708,Mike,Goodman,3000
3709,Xico,Feynman,4500
3710,John,Feynman,3000
3711,Henry,Cave,5250
3712,John,White,5750
3713,Mike,White,3000
3714,John,Feynman,5250
3715,Xico,White,3000
3716,Xico,Red,3000
3717,John,Cave,4500
3718,Roger,White,6750
3719,Henry,Feynman,3000
3720,John,Goodman,5250
3721,Mike,Cave,5750
3722,John,Goodman,3000
3723,Xico,Feynman,4250
3724,Xico,Feynman,6750
3725,Henry,Feynman,4500
3726,Roger,Cave,3000
3727,Mike,Cave,3000
3728,John,Feynman,3000
3729,John,Cave,3750
3730,Henry,Red,4250
3731,John,Goodman,4500
3732,Xico,Cave,4250
3733,Xico,Goodman,3000
3734,Henry,Red,3000
3735,Roger,Goodman,5250
3736,Roger,Goodman,3750
3737,Xico,Cave,4250
3738,Henry,Red,6750
3739,Mike,Feynman,3000
3740,Henry,Red,3000
3741,Henry,White,4500
3742,John,Goodman,6750
3743,Henry,Feynman,3000
3744,Mike,Red,4500
3745,Mike,Goodman,6750
3746,John,White,4500
3747,Roger,Red,5250
3748,Henry,Red,3000
3749,Roger,White,5750
3750,Henry,Red,3000
3751,Xico,White,5750
3752,Xico,Red,5750
3753,John,Goodman,3000
3754,Xico,Cave,4250
3755,Roger,Feynman,4500
3756,Henry,Goodman,5750
3757,John,Feynman,5750
3758,Roger,Cave,6750
3759,Roger,Red,3000
3760,Roger,White,6750
3761,Henry,Feynman,5750
3762,John,White,4500
3763,Mike,Goodman,4500
3764,Xico,Cave,5750
3765,Xico,White,5750
3766,Henry,Goodman,5750
3767,John,Red,6750
3768,Xico,Red,4500
3769,Xico,Feynman,5250
3770,Xico,Feynman,5250
3771,John,Cave,5750
3772,Henry,White,5750
3773,Henry,White,5250
3774,Mike,Cave,5250
3775,Roger,Red,5750
3776,John,Goodman,4500
3777,Xico,White,4500
3778,Mike,Goodman,3000
3779,Mike,Red,3750
3780,Mike,Cave,3000
3781,John,Cave,4250
3782,Roger,Goodman,5750
3783,Mike,Cave,4250
3784,Mike,Red,5750
3785,Roger,Red,5750
3786,Mike,Goodman,5750
3787,Roger,Goodman,3000
3788,Xico,White,6750
3789,John,Feynman,5250
3790,Henry,White,5250
3791,Henry,Goodman,5750
3792,Xico,Cave,4500
3793,Mike,Goodman,6750
3794,John,Cave,5250
3795,Henry,Red,5750
3796,Xico,Cave,4250
3797,Xico,White,3000
3798,Roger,Cave,4250
3799,Henry,Red,5250
3800,Mike,Red,3000
3801,Henry,Feynman,4250
3802,Roger,Feynman,5250
3803,Roger,Red,4250
3804,John,Red,3000
3805,Roger,White,5750
3806,Mike,White,3750
3807,Henry,Feynman,4500
3808,Roger,Red,3000
3809,Mike,Feynman,5750
3810,Xico,White,6750
3811,Roger,Feynman,4500
3812,Roger,Feynman,4500
3813,Xico,Cave,3000
3814,Henry,Cave,3000
3815,John,Goodman,3750
3816,Henry,Cave,5750
3817,Mike,White,3000
3818,Henry,White,3000
3819,Mike,Red,4500
3820,Roger,White,3000
3821,Henry,Red,4500
3822,Roger,Feynman,3000
3823,Roger,Feynman,4500
3824,Roger,Feynman,3750
3825,Henry,Cave,4500
3826,Henry,Goodman,5250
3827,Roger,Red,5750
3828,Henry,Cave,5750
3829,Mike,Goodman,5750
3830,John,Cave,3000
3831,John,Feynman,5250
3832,John,Cave,5250
3833,John,Goodman,4500
3834,John,White,5250
3835,Xico,White,4500
3836,John,White,4250
3837,Roger,White,5750
3838,Roger,Feynman,4250
3839,Xico,Red,3000
3840,Mike,Cave,4250
3841,Henry,Cave,4500
3842,Mike,Cave,4250
3843,Henry,Red,4250
3844,Roger,Goodman,3000
3845,Henry,Feynman,4250
3846,Roger,Red,3750
3847,Roger,Cave,3000
3848,Xico,Goodman,3000
3849,Roger,Feynman,5250
3850,John,Cave,3000
3851,John,White,5750
3852,Henry,White,3750
3853,Roger,Goodman,5750
3854,Mike,Red,4250
3855,John,Cave,3000
3856,Henry,Cave,6750
3857,John,Cave,6750
3858,Mike,White,5750
3859,John,Red,5750
3860,John,Goodman,4250
3861,Henry,Red,4250
3862,Henry,White,4500
3863,Henry,Cave,5750
3864,Xico,Feynman,6750
3865,Henry,Cave,3000
3866,Mike,Goodman,4500
3867,Roger,Goodman,4500
3868,Xico,Cave,4500
3869,Henry,Feynman,4500
3870,Xico,Goodman,3000
3871,Mike,Cave,4250
3872,Henry,Red,3750
3873,Henry,Red,3000
3874,Roger,Feynman,4500
3875,John,Feynman,4250
3876,Mike,Feynman,3000
3877,Roger,White,4250
3878,Henry,White,5750
3879,Xico,White,4250
3880,Roger,Feynman,4500
3881,Henry,Cave,3000
3882,Xico,Cave,4500
3883,John,Goodman,3000
3884,Mike,Cave,4500
3885,Henry,Red,3000
3886,John,Feynman,4500
3887,John,Goodman,3000
3888,John,Cave,5750
3889,Mike,Red,4500
3890,Mike,White,4500
3891,Mike,Cave,4500
3892,Roger,Goodman,4500
3893,Xico,Cave,4500
3894,Henry,Red,3750
3895,Henry,Cave,4250
3896,Mike,Cave,3000
3897,Henry,Goodman,3750
3898,Xico,Red,4500
3899,John,Cave,4500
3900,Henry,Cave,3000
3901,Roger,Goodman,3000
3902,Mike,Cave,5250
3903,Roger,Cave,3000
3904,Roger,Goodman,4500
3905,Henry,Cave,5750
3906,Henry,Goodman,3000
3907,Roger,Feynman,6750
3908,Xico,Feynman,4500
3909,Mike,White,5250
3910,John,Red,5750
3911,Xico,Cave,4250
3912,Roger,Goodman,6750
3913,John,Feynman,5750
3914,John,Cave,5750
3915,Roger,White,3750
3916,Roger,Goodman,4500
3917,John,Red,4250
3918,Mike,Cave,4500
3919,Roger,Red,3000
3920,Henry,Cave,3000
3921,John,Feynman,3750
3922,Roger,White,5750
3923,John,Feynman,6750
3924,Henry,White,4500
3925,Xico,Goodman,4250
3926,Roger,Goodman,4250
3927,John,Goodman,5750
3928,John,White,6750
3929,Xico,Cave,4500
3930,Xico,White,5250
3931,Xico,Feynman,6750
3932,Mike,White,3750
3933,Roger,Goodman,5750
3934,Mike,Red,4500
3935,Roger,Red,5250
3936,Xico,White,3750
3937,John,White,4500
3938,John,Feynman,3000
3939,John,Feynman,4250
3940,John,Goodman,5750
3941,Henry,Cave,3000
3942,Henry,Cave,6750
3943,Henry,Feynman,3000
3944,Roger,Red,3000
3945,John,Goodman,5250
3946,Roger,White,3750
3947,Mike,Feynman,5250
3948,John,Feynman,3000
3949,Roger,Red,4250
3950,Roger,Cave,3750
3951,Henry,Feynman,4500
3952,Xico,White,4500
3953,Henry,White,5750
3954,Henry,Feynman,5750
3955,John,Cave,4500
3956,Xico,White,5750
3957,John,White,4500
3958,Mike,Red,4500
3959,John,White,4500
3960,Henry,Goodman,5250
3961,Henry,Cave,4500
3962,Mike,Feynman,3000
3963,Roger,Goodman,4500
3964,John,White,4250
3965,Mike,Feynman,4500
3966,Henry,Red,6750
3967,Mike,Cave,4500
3968,Henry,White,3000
3969,John,Feynman,3000
3970,John,Red,3750
3971,Henry,Cave,3000
3972,John,Red,5750
3973,Mike,Feynman,3000
3974,Xico,Cave,6750
3975,Mike,Goodman,5250
3976,Xico,Goodman,4250
3977,Henry,Cave,4500
3978,Roger,Goodman,3750
3979,Mike,White,5750
3980,Henry,White,3000
3981,Mike,White,3000
3982,Xico,White,5750
3983,John,White,3000
3984,John,Cave,5250
3985,John,Cave,3000
3986,Mike,Goodman,5750
3987,John,White,4500
3988,Roger,Cave,4500
3989,John,Red,4500
3990,John,Goodman,4250
3991,Henry,Cave,3750
3992,Henry,Cave,4500
3993,Roger,Cave,3000
3994,Henry,Feynman,6750
3995,Xico,Feynman,6750
3996,Mike,Cave,4500
3997,Roger,Goodman,4500
3998,Roger,White,3750
3999,Roger,Red,3750
4000,Mike,Cave,5250
4001,Henry,Goodman,4500
4002,Xico,White,3750
4003,Xico,Feynman,3750
4004,Henry,Feynman,3000
4005,Mike,Red,3000
4006,John,Goodman,4250
4007,John,Red,4250
4008,Roger,Feynman,5750
4009,Roger,Goodman,4250
4010,Xico,White,4500
4011,John,Cave,4500
4012,Roger,Feynman,3000
4013,Roger,Cave,5250
4014,John,White,3750
4015,Mike,White,4500
4016,John,Goodman,5750
4017,Mike,White,5750
4018,Roger,Cave,4500
4019,Xico,Red,3000
4020,Henry,Cave,3750
4021,Henry,Red,5250
4022,Henry,Cave,3000
4023,Xico,White,4500
4024,Mike,White,3750
4025,Roger,Feynman,6750
4026,Roger,Red,4500
4027,John,Feynman,4500
4028,Mike,Red,3000
4029,John,White,5250
4030,John,Cave,5250
4031,John,Feynman,3000
4032,Roger,Red,5250
4033,Xico,White,4250
4034,John,Red,5250
4035,Henry,Feynman,5750
4036,Mike,Goodman,5250
4037,Henry,Feynman,5750
4038,John,Red,4500
4039,John,Red,3750
4040,John,Red,3000
4041,Henry,Red,6750
4042,John,Goodman,3000
4043,Xico,White,6750
4044,John,White,3750
4045,Mike,Goodman,4500
4046,Mike,Goodman,4500
4047,Xico,Feynman,3000
4048,Xico,Red,4500
4049,Xico,Cave,4500
4050,Mike,White,3000
4051,Mike,Red,5250
4052,Roger,Red,4500
4053,Roger,Red,5750
4054,Xico,Cave,3000
4055,Xico,White,6750
4056,Roger,Feynman,5750
4057,Henry,Red,4250
4058,Henry,White,5750
4059,Roger,Feynman,5750
4060,Roger,White,5750
4061,Roger,Cave,3750
4062,John,Red,3750
4063,Henry,Goodman,3750
4064,John,Feynman,5750
4065,John,Goodman,4500
4066,Henry,Red,5750
4067,Xico,White,5750
4068,Xico,White,3000
4069,Roger,White,5250
4070,Mike,Red,5750
4071,Xico,Red,4500
4072,John,Feynman,4500
4073,Xico,Goodman,6750
4074,John,Cave,4500
4075,John,Goodman,6750
4076,John,Goodman,3000
4077,Mike,Red,5750
4078,Xico,Cave,3000
4079,Xico,Goodman,5750
4080,Roger,Goodman,4250
4081,Xico,Feynman,3000
4082,Roger,White,3000
4083,Roger,White,5750
4084,Mike,Red,4500
4085,Xico,Cave,3000
4086,Xico,Cave,5250
4087,Roger,Feynman,4500
4088,Roger,Cave,6750
4089,Xico,Cave,4500
4090,John,Feynman,5750
4091,Xico,Red,3750
4092,Roger,Feynman,5250
4093,Roger,Red,6750
4094,John,White,3750
4095,Roger,Goodman,5750
4096,John,White,3000
4097,Henry,Feynman,3750
4098,John,Red,3000
4099,Xico,White,5750
4100,Mike,Goodman,3750
4101,Henry,Goodman,3000
4102,Xico,Red,6750
4103,Xico,Red,3000
4104,Roger,Red,5250
4105,Henry,Red,3000
4106,Mike,Red,4500
4107,Mike,Feynman,4250
4108,Henry,Goodman,4250
4109,Roger,Cave,3000
4110,Henry,White,5250
4111,Roger,Goodman,5750
4112,Henry,Red,5750
4113,Mike,Feynman,6750
4114,Xico,Goodman,3750
4115,Xico,White,4500
4116,Xico,Goodman,4500
4117,Henry,Red,3000
4118,John,Cave,3750
4119,Xico,Red,4500
4120,Roger,Red,5750
4121,John,Cave,5750
4122,Xico,Goodman,3000
4123,John,Cave,5750
4124,Mike,Feynman,4250
4125,Mike,Red,4500
4126,Mike,Goodman,3000
4127,Mike,Red,4500
4128,Henry,Cave,3000
4129,Roger,Cave,4500
4130,Roger,Feynman,3000
4131,Henry,Red,3000
4132,Mike,White,4500
4133,Mike,Red,4500
4134,Xico,Feynman,3000
4135,Roger,White,5750
4136,Mike,White,5750
4137,Roger,White,3750
4138,Henry,Cave,5750
4139,John,Red,3750
4140,Henry,White,5750
4141,Xico,Cave,3750
4142,Roger,Red,3000
4143,Xico,Cave,5750
4144,Mike,Red,3000
4145,Mike,Goodman,5750
4146,Roger,Red,5250
4147,Henry,Goodman,5750
4148,John,Cave,3750
4149,Henry,Cave,3000
4150,Xico,Goodman,5750
4151,Xico,Red,4500
4152,Henry,Goodman,6750
4153,Henry,Cave,5750
4154,John,Feynman,5750
4155,Roger,Red,3000
4156,Mike,Red,5250
4157,Roger,White,3750
4158,Roger,Cave,4500
4159,Mike,Red,3750
4160,Xico,White,5750
4161,Henry,Cave,5750
4162,Henry,White,3000
4163,Mike,Cave,4250
4164,Mike,Feynman,5750
4165,Mike,Cave,4500
4166,John,White,3000
4167,Henry,Cave,5750
4168,Mike,Feynman,5750
4169,Mike,Goodman,5750
4170,Roger,Feynman,5250
4171,Xico,Cave,3000
4172,Henry,Feynman,3750
4173,Roger,Cave,5750
4174,John,Goodman,5750
4175,Mike,Feynman,5750
4176,John,Red,5250
4177,Xico,Cave,5750
4178,John,Feynman,3750
4179,Henry,White,5250
4180,Mike,White,3000
4181,Xico,Goodman,3000
4182,Xico,Red,6750
4183,Henry,Red,4500
4184,Mike,Feynman,3000
4185,Henry,Cave,4500
4186,Roger,Cave,3000
4187,Mike,Goodman,5250
4188,John,Cave,5750
4189,Roger,Feynman,3000
4190,Mike,White,4500
4191,John,White,3000
4192,Xico,Red,3000
4193,Mike,White,3000
4194,Mike,White,4500
4195,Henry,Red,4250
4196,Mike,Feynman,3000
4197,Henry,Cave,3750
4198,John,Goodman,3750
4199,John,White,4500
4200,Xico,Red,3000
4201,Xico,Cave,5250
4202,Henry,Feynman,4500
4203,Roger,Red,4250
4204,Henry,White,3000
4205,Xico,White,5250
4206,Roger,Goodman,6750
4207,John,Feynman,4250
4208,John,White,5750
4209,Roger,White,4500
4210,Henry,Goodman,4500
4211,John,Cave,6750
4212,Henry,White,4500
4213,John,Red,4500
4214,John,White,5250
4215,Roger,White,5250
4216,Mike,Feynman,4250
4217,Mike,Feynman,3750
4218,Roger,Cave,4500
4219,Mike,White,3000
4220,Mike,Red,4500
4221,Xico,Cave,5750
4222,John,Red,6750
4223,Mike,Cave,4250
4224,Xico,Feynman,3750
4225,Xico,White,4500
4226,Roger,Feynman,4250
4227,Mike,Red,5750
4228,Henry,Cave,5250
4229,Mike,Cave,3000
4230,Xico,White,3750
4231,Xico,Cave,3000
4232,Xico,Red,3750
4233,Xico,White,5750
4234,Xico,White,5250
4235,Roger,Feynman,5750
4236,Roger,White,3000
4237,John,Feynman,3000
4238,John,Feynman,3000
4239,John,Goodman,4500
4240,Mike,Red,5750
4241,Roger,White,4500
4242,Xico,White,4500
4243,Henry,Cave,3000
4244,Xico,Goodman,5750
4245,John,Cave,3000
4246,Roger,Feynman,4500
4247,Roger,Feynman,4500
4248,Roger,Feynman,6750
4249,John,Goodman,3000
4250,Roger,Goodman,3000
4251,John,White,5750
4252,Mike,Cave,4250
4253,Mike,Cave,4500
4254,Xico,White,5750
4255,John,Cave,3000
4256,Roger,Cave,5750
4257,Roger,Goodman,5250
4258,Xico,White,3000
4259,Xico,Goodman,5250
4260,Henry,Feynman,5750
4261,John,Goodman,5750
4262,Mike,Cave,3000
4263,Henry,Goodman,5750
4264,Mike,White,3750
4265,Xico,Cave,4250
4266,Henry,Red,4250
4267,Xico,White,3000
4268,Roger,Red,5250
4269,Henry,Feynman,5750
4270,Roger,Goodman,4500
4271,Xico,White,4500
4272,Xico,White,4250
4273,Roger,Goodman,4500
4274,Henry,Goodman,4500
4275,Roger,Goodman,3000
4276,Roger,White,4500
4277,Roger,Feynman,5250
4278,Mike,Red,3750
4279,Henry,Feynman,4250
4280,Roger,Cave,4250
4281,Mike,Feynman,3000
4282,John,Goodman,5250
4283,Xico,White,6750
4284,Mike,Feynman,4500
4285,Henry,Feynman,3000
4286,Henry,White,4250
4287,Mike,Goodman,5750
4288,Mike,Cave,3000
4289,Xico,Cave,4250
4290,Roger,Cave,4500
4291,Henry,Feynman,4250
4292,Xico,Red,5750
4293,Xico,Cave,6750
4294,Mike,White,4250
4295,John,Cave,5250
4296,Xico,Feynman,5750
4297,Mike,Cave,4250
4298,Henry,Cave,3750
4299,John,Feynman,3000
4300,Henry,White,3750
4301,John,Feynman,5750
4302,Henry,White,4500
4303,Xico,Red,4500
4304,Henry,Feynman,4250
4305,Roger,Goodman,4500
4306,John,Cave,6750
4307,Mike,Feynman,5250
4308,Xico,White,4250
4309,Roger,White,5750
4310,Henry,White,3750
4311,Roger,Goodman,4500
4312,Henry,Goodman,4500
4313,Xico,Feynman,3000
4314,John,Red,5750
4315,Henry,Cave,6750
4316,Mike,Feynman,6750
4317,Henry,Red,5750
4318,Xico,Feynman,5750
4319,Mike,Feynman,3000
4320,John,White,4500
4321,John,Goodman,6750
4322,Roger,Red,3000
4323,Henry,Red,4500
4324,John,Goodman,4250
4325,Mike,Feynman,3000
4326,Henry,Cave,4500
4327,John,Goodman,4500
4328,Henry,Goodman,4500
4329,Mike,Feynman,4250
4330,John,White,3000
4331,Roger,Cave,3000
4332,Roger,Cave,4250
4333,John,Feynman,3000
4334,Roger,White,6750
4335,Xico,White,4250
4336,Henry,White,3000
4337,Xico,Feynman,5250
4338,John,Goodman,3750
4339,Mike,Red,5250
4340,Roger,Cave,3000
4341,John,White,3750
4342,John,White,3000
4343,John,Cave,5750
4344,John,Feynman,5250
4345,John,Feynman,3000
4346,Roger,Cave,5750
4347,John,Feynman,5750
4348,Henry,Goodman,5250
4349,Roger,Red,3750
4350,Henry,Goodman,3750
4351,Xico,Cave,6750
4352,Henry,Feynman,3000
4353,Roger,Red,4250
4354,Mike,Goodman,4250
4355,Mike,Feynman,4250
4356,Mike,Red,5250
